"bbref_id","season","Name","Age","Level","Team","G","PA","AB","R","H","X1B","X2B","X3B","HR","RBI","BB","IBB","uBB","SO","HBP","SH","SF","GDP","SB","CS","BA","OBP","SLG","OPS","wOBA","wOBA_CON","Date"
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,16,12,3,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0.083,0.313,0.083,0.396,0.237,0.11,2023-08-12
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,12,9,2,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0.111,0.333,0.111,0.444,0.255,0.126,2023-08-13
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,12,9,2,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0.111,0.333,0.111,0.444,0.255,0.126,2023-08-14
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,14,11,3,3,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0.273,0.429,0.273,0.701,0.345,0.294,2023-08-15
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,14,11,3,3,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0.273,0.429,0.273,0.701,0.345,0.294,2023-08-16
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",4,10,7,3,3,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0.429,0.6,0.429,1.029,0.483,0.53,2023-08-17
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",4,10,7,3,3,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0.429,0.6,0.429,1.029,0.483,0.53,2023-08-18
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,10,7,3,3,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0.429,0.6,0.429,1.029,0.483,0.53,2023-08-19
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",4,7,5,3,3,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.6,0.714,0.6,1.314,0.586,0.662,2023-08-20
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,11,9,4,5,3,0,1,1,2,0,0,0,2,2,0,0,0,0,0,0.556,0.636,1.111,1.748,0.698,0.889,2023-08-21
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,9,8,2,5,3,0,1,1,2,0,0,0,2,1,0,0,0,0,0,0.625,0.667,1.25,1.917,0.772,1.037,2023-08-22
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,12,11,2,6,3,1,1,1,3,0,0,0,4,1,0,0,0,0,0,0.546,0.583,1.091,1.674,0.683,1.067,2023-08-23
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,12,11,2,6,3,1,1,1,3,0,0,0,4,1,0,0,0,0,0,0.546,0.583,1.091,1.674,0.683,1.067,2023-08-24
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,12,11,2,6,3,1,1,1,3,0,0,0,4,1,0,0,0,0,0,0.546,0.583,1.091,1.674,0.683,1.067,2023-08-25
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,10,9,1,4,1,1,1,1,3,0,0,0,4,1,0,0,0,0,0,0.444,0.5,1.111,1.611,0.643,1.14,2023-08-26
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,14,13,1,5,2,1,1,1,3,0,0,0,4,1,0,0,0,0,0,0.385,0.429,0.846,1.275,0.522,0.731,2023-08-27
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,14,13,1,5,2,1,1,1,3,0,0,0,4,1,0,0,0,0,0,0.385,0.429,0.846,1.275,0.522,0.731,2023-08-28
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",7,18,17,1,6,3,1,1,1,3,0,0,0,6,1,0,0,0,0,0,0.353,0.389,0.706,1.095,0.455,0.679,2023-08-29
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,18,17,1,6,3,1,1,1,3,0,0,0,6,1,0,0,0,0,0,0.353,0.389,0.706,1.095,0.455,0.679,2023-08-30
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,18,17,1,6,3,1,1,1,3,0,0,0,6,1,0,0,0,0,0,0.353,0.389,0.706,1.095,0.455,0.679,2023-08-31
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,14,13,0,4,3,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0.308,0.357,0.385,0.742,0.33,0.487,2023-09-01
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",4,11,11,0,3,2,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0.273,0.273,0.364,0.636,0.274,0.43,2023-09-02
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",4,12,11,1,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.182,0.182,0.182,0.364,0.161,0.196,2023-09-03
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,17,16,2,4,2,1,0,1,2,0,0,0,3,0,1,0,0,1,0,0.25,0.25,0.5,0.75,0.313,0.386,2023-09-04
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,20,18,2,5,3,1,0,1,2,1,0,1,3,0,1,0,0,1,0,0.278,0.316,0.5,0.816,0.347,0.393,2023-09-05
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,25,22,3,6,4,1,0,1,2,2,0,2,4,0,1,0,0,1,0,0.273,0.333,0.455,0.788,0.34,0.377,2023-09-06
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,21,18,3,5,3,1,0,1,2,2,0,2,4,0,1,0,0,1,0,0.278,0.35,0.5,0.85,0.364,0.421,2023-09-07
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,21,18,3,5,3,1,0,1,2,2,0,2,4,0,1,0,0,1,0,0.278,0.35,0.5,0.85,0.364,0.421,2023-09-08
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",4,17,14,3,4,2,1,0,1,2,2,0,2,2,0,1,0,0,1,0,0.286,0.375,0.571,0.946,0.4,0.418,2023-09-09
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,21,18,3,4,2,1,0,1,2,2,0,2,4,0,1,0,0,1,0,0.222,0.3,0.444,0.744,0.32,0.358,2023-09-10
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",7,26,23,4,6,3,2,0,1,4,2,0,2,5,0,1,0,0,1,0,0.261,0.32,0.478,0.798,0.341,0.397,2023-09-11
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",8,28,25,4,6,3,2,0,1,4,2,0,2,6,0,1,0,0,1,0,0.24,0.296,0.44,0.736,0.316,0.376,2023-09-12
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",8,28,25,4,6,3,2,0,1,4,2,0,2,6,0,1,0,0,1,0,0.24,0.296,0.44,0.736,0.316,0.376,2023-09-13
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",7,24,22,3,6,3,2,0,1,4,2,0,2,6,0,0,0,0,1,0,0.273,0.333,0.5,0.833,0.356,0.446,2023-09-14
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",7,21,18,3,5,3,2,0,0,2,3,0,3,5,0,0,0,0,1,0,0.278,0.381,0.389,0.77,0.344,0.395,2023-09-15
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,18,16,3,4,2,2,0,0,2,2,0,2,5,0,0,0,0,1,0,0.25,0.333,0.375,0.708,0.314,0.387,2023-09-16
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,15,14,2,3,1,2,0,0,2,1,0,1,5,0,0,0,0,1,0,0.214,0.267,0.357,0.624,0.271,0.375,2023-09-17
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,15,14,2,3,1,2,0,0,2,1,0,1,5,0,0,0,0,1,0,0.214,0.267,0.357,0.624,0.271,0.375,2023-09-18
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,15,14,2,3,1,2,0,0,2,1,0,1,5,0,0,0,0,1,0,0.214,0.267,0.357,0.624,0.271,0.375,2023-09-19
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",6,15,14,2,3,1,2,0,0,2,1,0,1,5,0,0,0,0,1,0,0.214,0.267,0.357,0.624,0.271,0.375,2023-09-20
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,11,10,2,3,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,0.3,0.364,0.5,0.864,0.37,0.482,2023-09-21
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",3,6,5,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0.2,0.333,0.4,0.733,0.323,0.415,2023-09-22
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",3,8,7,1,1,0,1,0,0,0,1,0,1,3,0,0,0,1,1,0,0.143,0.25,0.286,0.536,0.242,0.311,2023-09-23
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",3,8,7,1,1,0,1,0,0,0,1,0,1,3,0,0,0,1,1,0,0.143,0.25,0.286,0.536,0.242,0.311,2023-09-24
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",3,8,7,1,1,0,1,0,0,0,1,0,1,3,0,0,0,1,1,0,0.143,0.25,0.286,0.536,0.242,0.311,2023-09-25
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",2,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2023-09-26
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",3,10,10,1,2,0,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0.2,0.2,0.6,0.8,0.325,0.464,2023-09-27
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",3,12,12,1,3,1,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0.25,0.25,0.583,0.833,0.344,0.459,2023-09-28
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",3,12,12,1,3,1,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0.25,0.25,0.583,0.833,0.344,0.459,2023-09-29
"sosaed01",2023,"Edmundo Sosa",27,"Maj-NL","Philadelphia",5,20,19,1,5,3,1,0,1,2,0,0,0,5,1,0,0,2,0,0,0.263,0.3,0.474,0.774,0.331,0.421,2023-09-30
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",7,28,24,3,8,5,2,0,1,3,3,0,3,4,1,0,0,1,0,0,0.333,0.429,0.542,0.97,0.419,0.445,2023-04-07
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,32,28,4,9,6,2,0,1,3,3,0,3,6,1,0,0,1,0,0,0.321,0.406,0.5,0.906,0.394,0.445,2023-04-08
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,36,32,5,10,6,2,0,2,5,3,0,3,7,1,0,0,1,0,0,0.313,0.389,0.563,0.951,0.406,0.472,2023-04-09
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,37,33,5,10,7,1,0,2,8,3,0,3,7,1,0,0,1,0,0,0.303,0.378,0.515,0.894,0.385,0.44,2023-04-10
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,41,37,5,11,8,1,0,2,8,3,0,3,8,1,0,0,2,0,0,0.297,0.366,0.487,0.852,0.369,0.425,2023-04-11
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,41,38,5,12,9,1,0,2,8,2,0,2,8,1,0,0,2,0,0,0.316,0.366,0.5,0.866,0.374,0.44,2023-04-12
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,41,38,5,12,9,1,0,2,8,2,0,2,7,1,0,0,3,0,0,0.316,0.366,0.5,0.866,0.374,0.426,2023-04-13
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,42,37,4,10,8,0,0,2,10,3,0,3,7,2,0,0,3,0,1,0.27,0.357,0.432,0.79,0.348,0.369,2023-04-14
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,42,36,4,11,9,0,0,2,10,4,0,4,7,2,0,0,3,0,1,0.306,0.405,0.472,0.877,0.385,0.412,2023-04-15
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,44,40,6,14,11,1,0,2,11,3,0,3,6,1,0,0,3,0,1,0.35,0.409,0.525,0.934,0.404,0.44,2023-04-16
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,44,40,6,14,11,1,0,2,11,3,0,3,6,1,0,0,3,0,1,0.35,0.409,0.525,0.934,0.404,0.44,2023-04-17
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",11,48,43,6,15,12,1,0,2,13,4,0,4,7,1,0,0,3,1,1,0.349,0.417,0.512,0.928,0.403,0.44,2023-04-18
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",11,48,43,5,14,11,1,0,2,13,4,0,4,7,1,0,0,3,1,1,0.326,0.396,0.488,0.884,0.385,0.416,2023-04-19
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",11,48,42,4,13,11,1,0,1,11,5,0,5,7,1,0,0,3,1,1,0.31,0.396,0.405,0.801,0.358,0.37,2023-04-20
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",11,47,41,2,11,10,1,0,0,5,5,0,5,6,1,0,0,3,1,1,0.268,0.362,0.293,0.654,0.304,0.288,2023-04-21
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",11,47,41,2,11,10,1,0,0,5,5,0,5,7,1,0,0,2,1,1,0.268,0.362,0.293,0.654,0.304,0.296,2023-04-22
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",11,47,41,3,11,9,2,0,0,7,5,0,5,7,1,0,0,1,1,1,0.268,0.362,0.317,0.679,0.312,0.307,2023-04-23
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,43,37,3,10,8,2,0,0,7,5,0,5,7,1,0,0,0,1,1,0.27,0.372,0.324,0.696,0.32,0.318,2023-04-24
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,42,38,4,10,7,3,0,0,6,4,0,4,7,0,0,0,0,1,0,0.263,0.333,0.342,0.675,0.302,0.32,2023-04-25
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,42,40,4,10,7,3,0,0,7,2,0,2,7,0,0,0,0,1,0,0.25,0.286,0.325,0.611,0.269,0.3,2023-04-26
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,39,37,2,7,5,2,0,0,6,2,0,2,10,0,0,0,0,1,0,0.189,0.231,0.243,0.474,0.213,0.256,2023-04-27
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",11,43,41,2,7,5,2,0,0,6,2,0,2,11,0,0,0,1,1,0,0.171,0.209,0.22,0.429,0.193,0.23,2023-04-28
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,39,38,3,7,3,4,0,0,5,1,0,1,10,0,0,0,1,0,0,0.184,0.205,0.29,0.495,0.213,0.272,2023-04-29
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,39,38,3,7,3,4,0,0,5,1,0,1,9,0,0,0,1,0,0,0.184,0.205,0.29,0.495,0.213,0.263,2023-04-30
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,39,39,3,8,4,4,0,0,6,0,0,0,8,0,0,0,1,0,0,0.205,0.205,0.308,0.513,0.218,0.274,2023-05-01
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,38,37,3,7,3,4,0,0,6,1,0,1,9,0,0,0,1,0,0,0.189,0.211,0.297,0.508,0.219,0.272,2023-05-02
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,39,37,4,7,3,4,0,0,7,2,0,2,8,0,0,0,1,0,0,0.189,0.231,0.297,0.528,0.231,0.263,2023-05-03
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,35,33,3,6,3,3,0,0,5,2,0,2,8,0,0,0,1,0,0,0.182,0.229,0.273,0.501,0.222,0.255,2023-05-04
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,39,36,3,7,4,3,0,0,6,3,0,3,8,0,0,0,1,0,0,0.194,0.256,0.278,0.534,0.24,0.259,2023-05-05
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,39,36,3,8,6,2,0,0,6,3,0,3,8,0,0,0,1,0,0,0.222,0.282,0.278,0.56,0.253,0.278,2023-05-06
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,39,36,3,7,5,2,0,0,5,3,0,3,7,0,0,0,1,0,0,0.194,0.256,0.25,0.506,0.231,0.238,2023-05-07
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,36,33,3,7,5,2,0,0,5,3,0,3,4,0,0,0,1,0,0,0.212,0.278,0.273,0.551,0.25,0.238,2023-05-08
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,36,32,5,9,7,2,0,0,5,4,0,4,3,0,0,0,1,1,0,0.281,0.361,0.344,0.705,0.318,0.299,2023-05-09
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,36,32,4,7,7,0,0,0,4,4,0,4,5,0,0,0,1,1,0,0.219,0.306,0.219,0.524,0.249,0.229,2023-05-10
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,32,28,4,7,7,0,0,0,4,4,0,4,4,0,0,0,1,1,0,0.25,0.344,0.25,0.594,0.28,0.258,2023-05-11
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,32,27,6,7,6,0,0,1,4,5,0,5,4,0,0,0,1,1,0,0.259,0.375,0.37,0.745,0.337,0.317,2023-05-12
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,34,30,6,8,7,0,0,1,6,4,0,4,4,0,0,0,2,1,0,0.267,0.353,0.367,0.72,0.323,0.315,2023-05-13
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,33,29,5,8,7,0,0,1,5,4,0,4,3,0,0,0,2,1,0,0.276,0.364,0.379,0.743,0.332,0.315,2023-05-14
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,37,32,6,10,7,1,0,2,8,4,0,4,4,0,0,1,2,1,0,0.313,0.378,0.531,0.91,0.384,0.408,2023-05-15
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,37,33,6,9,6,1,0,2,7,3,0,3,4,0,0,1,2,1,0,0.273,0.324,0.485,0.809,0.342,0.364,2023-05-16
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,37,32,5,8,5,1,0,2,7,3,0,3,4,0,0,2,2,1,0,0.25,0.297,0.469,0.766,0.318,0.345,2023-05-17
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,33,28,5,8,5,1,0,2,7,3,0,3,4,0,0,2,2,1,0,0.286,0.333,0.536,0.869,0.356,0.403,2023-05-18
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,37,32,5,8,5,1,0,2,7,3,0,3,5,0,0,2,2,1,0,0.25,0.297,0.469,0.766,0.318,0.358,2023-05-19
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,38,34,5,7,4,1,0,2,7,2,0,2,7,0,0,2,1,0,0,0.206,0.237,0.412,0.649,0.268,0.325,2023-05-20
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,38,34,5,8,5,1,0,2,7,2,0,2,5,0,0,2,1,0,0,0.235,0.263,0.441,0.704,0.291,0.333,2023-05-21
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,42,38,5,8,5,1,0,2,7,2,0,2,6,0,0,2,1,0,0,0.211,0.238,0.395,0.633,0.263,0.302,2023-05-22
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,40,37,3,8,6,1,0,1,7,1,0,1,6,0,0,2,1,0,0,0.216,0.225,0.324,0.549,0.231,0.276,2023-05-23
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,40,37,4,9,7,1,0,1,7,1,0,1,5,0,0,2,0,0,0,0.243,0.25,0.351,0.601,0.253,0.295,2023-05-24
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,40,38,5,10,7,1,0,2,9,0,0,0,6,0,0,2,1,0,0,0.263,0.25,0.447,0.697,0.286,0.357,2023-05-25
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,40,38,4,9,7,1,0,1,6,1,0,1,5,0,0,1,1,0,0,0.237,0.25,0.342,0.592,0.253,0.286,2023-05-26
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",10,40,38,4,10,8,1,0,1,6,1,0,1,6,0,0,1,1,0,0,0.263,0.275,0.368,0.643,0.275,0.322,2023-05-27
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,36,35,4,9,7,1,0,1,5,1,0,1,6,0,0,0,1,0,0,0.257,0.278,0.371,0.649,0.281,0.325,2023-05-28
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,36,35,4,9,7,1,0,1,5,1,0,1,6,0,0,0,1,0,0,0.257,0.278,0.371,0.649,0.281,0.325,2023-05-29
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,35,34,4,9,7,1,0,1,5,1,0,1,6,0,0,0,1,0,0,0.265,0.286,0.382,0.668,0.289,0.337,2023-05-30
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,30,29,2,8,6,1,0,1,5,1,0,1,4,0,0,0,1,0,0,0.276,0.3,0.414,0.714,0.308,0.342,2023-05-31
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",7,26,25,2,7,5,1,0,1,5,1,0,1,4,0,0,0,1,0,0,0.28,0.308,0.44,0.748,0.322,0.365,2023-06-01
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",6,22,21,2,7,5,1,0,1,5,1,0,1,3,0,0,0,1,0,0,0.333,0.364,0.524,0.887,0.38,0.426,2023-06-02
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",5,20,19,2,6,4,1,0,1,4,1,0,1,3,0,0,0,1,0,0,0.316,0.35,0.526,0.876,0.374,0.424,2023-06-03
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",4,15,14,1,4,2,1,0,1,2,1,0,1,3,0,0,0,1,0,0,0.286,0.333,0.571,0.905,0.381,0.456,2023-06-04
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",3,11,10,0,2,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0.2,0.273,0.3,0.573,0.257,0.266,2023-06-05
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",2,7,7,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.143,0.143,0.143,0.286,0.126,0.177,2023-06-06
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-07
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-08
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-09
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2023-06-11
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",2,9,9,1,2,1,1,0,0,2,0,0,0,3,0,0,0,1,0,0,0.222,0.222,0.333,0.556,0.236,0.354,2023-06-12
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",3,14,14,2,4,3,1,0,0,4,0,0,0,3,0,0,0,2,0,0,0.286,0.286,0.357,0.643,0.278,0.354,2023-06-13
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",3,14,14,2,4,3,1,0,0,4,0,0,0,3,0,0,0,2,0,0,0.286,0.286,0.357,0.643,0.278,0.354,2023-06-14
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",4,19,19,3,6,4,2,0,0,5,0,0,0,3,0,0,0,2,0,0,0.316,0.316,0.421,0.737,0.317,0.376,2023-06-15
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",5,23,23,4,8,5,2,0,1,8,0,0,0,3,0,0,0,2,0,0,0.348,0.348,0.565,0.913,0.387,0.445,2023-06-16
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",6,29,29,5,9,6,2,0,1,8,0,0,0,6,0,0,0,2,0,0,0.31,0.31,0.483,0.793,0.338,0.426,2023-06-17
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",7,33,32,5,9,6,2,0,1,8,1,0,1,7,0,0,0,2,0,0,0.281,0.303,0.438,0.741,0.318,0.392,2023-06-18
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",7,33,32,5,9,6,2,0,1,8,1,0,1,7,0,0,0,2,0,0,0.281,0.303,0.438,0.741,0.318,0.392,2023-06-19
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,37,36,5,9,6,2,0,1,8,1,0,1,9,0,0,0,2,0,0,0.25,0.27,0.389,0.659,0.283,0.363,2023-06-20
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,37,36,5,9,6,2,0,1,8,1,0,1,9,0,0,0,2,0,0,0.25,0.27,0.389,0.659,0.283,0.363,2023-06-21
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,37,35,5,10,7,2,0,1,9,1,0,1,6,0,0,1,1,0,0,0.286,0.297,0.429,0.726,0.307,0.368,2023-06-22
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,36,34,5,9,7,1,0,1,7,1,0,1,6,0,0,1,1,0,0,0.265,0.278,0.382,0.66,0.281,0.337,2023-06-23
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",8,35,33,4,7,5,1,0,1,5,1,0,1,7,0,0,1,1,0,0,0.212,0.229,0.333,0.562,0.239,0.295,2023-06-24
"bohmal01",2023,"Alec Bohm",26,"Maj-NL","Philadelphia",9,39,37,5,10,7,2,0,1,6,1,0,1,7,0,0,1,1,0,0,0.27,0.282,0.405,0.688,0.292,0.356,2023-06-25
